timestamp,mode,part_count_good_noreset,stroke_count,tool_num,basespl,rms_U,rms_V,rms_W,mean,std,max,min,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_flatness,zero_crossing_rate,rms_energy,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
2024-08-29 18:26:16.656798+00:00,ACTIVE,4443860,3801061,3179100,82.8344,30.643,19.759,20.859,2.32E-07,0.12789048,0.89287215,-1.0150055,-256.36798,203.11475,-17.334873,-50.92729,-19.73064,2.9038856,5.2431126,-9.256835,-16.076885,-0.9784745,1.2600543,-0.3477036,5.2403717,955.1336521,716.2377137,1399.749869,0.00036621385,0.0804522724,0.07990103,0.41263658,0.5583819,0.485599,0.87201077,0.6158319,0.25256228,0.17588711,0.21714933,0.31120455,0.29370046,0.21296962,0.2535797
2024-08-29 18:27:16.505292+00:00,ACTIVE,4443910,3801111,3179100,84.6692,23.417,10.189,26.942,4.42E-06,0.12839952,0.89343965,-1.0153222,-256.87857,203.19197,-17.252394,-50.72932,-19.605362,2.9450037,5.226657,-9.179515,-16.199324,-0.9856498,1.1325144,-0.6223034,5.32724,956.0978545,721.3426606,1400.924862,0.0003691347,0.08041334595,0.07970595,0.39335603,0.55920124,0.4622387,0.8529767,0.65008855,0.27404884,0.18282358,0.2150866,0.32029298,0.31137648,0.21661717,0.25606984
2024-08-29 18:28:16.369390+00:00,ACTIVE,4443960,3801161,3179100,99.6137,23.337,20.013,18.338,-1.03E-06,0.12959458,0.8935957,-1.0153267,-254.66881,202.04248,-17.122522,-50.97867,-19.727911,3.2444615,5.1578197,-9.351635,-16.024807,-1.1615461,1.0744739,-0.02850023,5.1108756,962.4989825,727.2241439,1411.524798,0.00043769495,0.08070302674,0.08060434,0.390251,0.56749964,0.46831363,0.85028225,0.6601402,0.28636867,0.1860333,0.21463728,0.31903854,0.32118994,0.21929303,0.25524765
2024-08-29 18:29:16.364677+00:00,ACTIVE,4444011,3801212,3179100,84.3587,23.569,24.471,16.903,1.76E-05,0.12974752,0.88551766,-1.0155001,-258.5291,206.52017,-19.298897,-50.87718,-19.344927,2.357015,5.2464848,-8.992397,-16.344002,-0.8193694,1.2890364,-0.36917698,5.541034,957.7499279,712.8699517,1405.891499,0.00038617084,0.08060816715,0.08074654,0.38896194,0.5680904,0.45970082,0.84341305,0.6711975,0.2859679,0.18260998,0.21036749,0.3079629,0.31048113,0.21668312,0.25035515
2024-08-29 18:30:16.233690+00:00,ACTIVE,4444062,3801263,3179100,82.3588,25.286,12.608,22.64,-4.46E-06,0.12949134,0.90243286,-1.0131631,-257.54517,205.93741,-19.675858,-50.96171,-19.18748,2.2983484,5.125023,-9.138342,-16.412792,-0.9232113,1.2459489,-0.38731036,5.510688,961.3147484,718.444457,1406.641494,0.00040911447,0.08075650336,0.08087615,0.41553655,0.5564044,0.47753415,0.87384325,0.6086023,0.24699757,0.17701223,0.2160243,0.3020767,0.28360054,0.20897642,0.25798905
2024-08-29 18:31:16.167124+00:00,ACTIVE,4444112,3801313,3179100,100.2914,19.314,18.24,23.109,2.78E-06,0.12988105,0.8890493,-1.0166683,-256.8976,204.80725,-19.459538,-50.760098,-19.525366,2.5265265,5.2486076,-9.003527,-16.31388,-0.8116151,1.3891462,-0.12907027,5.544674,965.853864,726.340576,1412.753957,0.00043195338,0.08105582128,0.08109184,0.40990078,0.5613169,0.477054,0.8625041,0.6160029,0.25992835,0.17598382,0.2138611,0.30308038,0.28609222,0.20605966,0.25316113
2024-08-29 18:32:16.195485+00:00,ACTIVE,4444164,3801365,3179100,82.5117,22.047,16.4,19.528,2.91E-06,0.13171186,0.9067153,-1.0149794,-258.10632,207.2863,-20.524364,-50.80453,-19.049772,2.406236,5.427449,-8.933154,-16.781126,-0.8596334,1.3909192,-0.32999158,5.565243,963.1497022,718.6454584,1409.849808,0.00039285948,0.0811567277,0.08195998,0.42684898,0.55963844,0.4820736,0.86439115,0.59271383,0.25174826,0.17760465,0.2151754,0.30052555,0.27851772,0.20832372,0.26143435
2024-08-29 18:33:16.080288+00:00,ACTIVE,4444213,3801414,3179100,82.0805,26.6,19.728,17.982,8.30E-06,0.12980126,0.90056103,-1.0169859,-255.73955,202.71281,-17.322327,-51.35779,-19.844545,3.111163,4.9589667,-9.268557,-15.848764,-1.0448929,1.28338,-0.030933421,5.397792,958.8446935,713.859759,1408.312317,0.00038958102,0.08061478086,0.08041158,0.3853979,0.56973666,0.45840847,0.8528974,0.6466567,0.2815567,0.18489838,0.20716797,0.30029473,0.29938763,0.20906252,0.24973927
2024-08-29 18:34:15.948133+00:00,ACTIVE,4444265,3801466,3179100,86.5961,12.298,15.23,20.635,9.22E-07,0.13077663,0.88861895,-1.0144114,-255.77414,204.45502,-18.958576,-50.902042,-19.491314,2.7278366,5.1709723,-9.049456,-16.552372,-1.1676122,1.392311,-0.047980174,5.5709753,964.6812663,722.2275265,1413.608119,0.0004247952,0.0811474685,0.08163019,0.39158645,0.56731063,0.46130475,0.8617843,0.641577,0.27466145,0.17760445,0.20498228,0.29517198,0.29357702,0.20816545,0.24897955
2024-08-29 18:35:16.837629+00:00,ACTIVE,4444316,3801517,3179100,83.6507,19.794,18.119,21.894,2.44E-06,0.13135962,0.89692044,-1.0164963,-256.31046,204.5855,-19.161417,-51.063225,-19.36926,2.8254118,5.105344,-8.882689,-16.381512,-1.1118625,1.0861216,-0.33539745,5.5804906,965.2525416,720.6074513,1416.524768,0.0004250985,0.081103629,0.08167652,0.40881217,0.56467324,0.4795278,0.8684185,0.58757883,0.24713159,0.17599039,0.21330252,0.30841428,0.29161382,0.20803994,0.2527393
2024-08-29 18:36:16.696076+00:00,ACTIVE,4444367,3801568,3179100,85.2611,20.854,15.733,17.778,4.49E-06,0.12974243,0.8937229,-1.01521,-256.20584,204.28105,-18.897312,-51.055523,-19.460136,2.6623871,4.9918704,-8.941844,-16.146305,-0.83418185,1.577371,-0.09203269,5.717,963.438965,718.1696897,1414.00395,0.0004429293,0.08075215721,0.08071222,0.40615764,0.5584832,0.47153622,0.86651856,0.609863,0.25731817,0.1777062,0.20926069,0.3028629,0.2821147,0.20490612,0.2530571
2024-08-29 18:37:16.579206+00:00,ACTIVE,4444417,3801618,3179100,103.4084,20.731,21.335,15.487,9.76E-06,0.13018714,0.92948157,-1.0179062,-256.8741,205.896,-19.867096,-50.789185,-19.006464,2.4545503,5.264099,-8.829838,-16.522854,-0.9602457,1.3744109,-0.17482637,5.644135,966.8066014,724.6293552,1418.883087,0.00045108012,0.08099762057,0.081248775,0.38606086,0.5689948,0.4636074,0.85618293,0.65040255,0.27859625,0.18559343,0.20604968,0.2982677,0.30274397,0.21203807,0.25554714
2024-08-29 18:38:16.413427+00:00,ACTIVE,4444468,3801669,3179100,84.5109,25.762,19.544,24.056,4.50E-06,0.13206637,0.8946117,-1.0155848,-255.13278,204.2395,-19.128283,-51.06411,-19.479824,2.5721807,4.9521704,-9.173998,-16.409655,-1.1133336,1.1941963,-0.117229864,5.602374,964.6485099,719.2713555,1414.470614,0.00040414126,0.08107963066,0.08202345,0.41305977,0.5641305,0.47544205,0.8636724,0.60819817,0.25394422,0.18118255,0.21217242,0.29864505,0.28324455,0.20993704,0.26285216
2024-08-29 18:39:16.294651+00:00,ACTIVE,4444519,3801720,3179100,84.8716,10.683,19.896,22.948,5.99E-06,0.1313555,0.9026735,-1.0160604,-257.78937,207.95547,-20.978914,-50.848637,-18.950745,2.1881278,5.2649236,-8.918894,-16.759167,-0.8075713,1.3639268,-0.33975908,5.7158995,965.0423991,714.9657848,1418.799754,0.00043583554,0.08109248017,0.082164526,0.42644244,0.56669265,0.47302237,0.8654745,0.5872968,0.25533444,0.18115246,0.21638064,0.30399317,0.28566304,0.20411158,0.26160482
2024-08-29 18:40:16.171503+00:00,ACTIVE,4444569,3801770,3179100,84.7291,23.722,17.474,25.781,2.56E-05,0.1310235,0.8927047,-1.0173687,-254.4537,202.96553,-18.228228,-51.37584,-19.484447,3.3197992,5.1425724,-8.930486,-16.006939,-1.1009724,1.0186318,-0.07957164,5.6797557,965.7724775,716.6038656,1419.470583,0.00044063246,0.08124478461,0.08161657,0.42172134,0.54970014,0.47634575,0.8664764,0.58781415,0.2464351,0.17169072,0.20965289,0.30261043,0.2892223,0.21097113,0.2687252
2024-08-29 18:41:16.024816+00:00,ACTIVE,4444620,3801821,3179100,82.3559,20.121,19.857,21.34,-1.30E-05,0.13248168,0.8982767,-1.0172802,-254.8871,204.77861,-19.5223,-50.775326,-19.481539,2.78908,5.5141487,-8.71466,-16.204819,-0.8919583,1.2207274,-0.13343541,5.7338057,968.2365799,727.3583304,1417.095598,0.00042680418,0.08141163923,0.082541145,0.4139857,0.56375116,0.48428893,0.86843145,0.5805175,0.24600457,0.17992991,0.21895705,0.30692247,0.29004213,0.20778733,0.26691523
2024-08-29 18:42:16.886242+00:00,ACTIVE,4444671,3801872,3179100,85.6326,22.354,15.552,21.54,6.49E-06,0.13125573,0.9137764,-1.0188321,-256.35226,206.7961,-20.128042,-50.716393,-19.20513,2.5244243,5.3999085,-8.804159,-16.575459,-0.9312208,1.2945826,-0.18485332,5.7579737,966.9253042,719.575064,1421.145573,0.0004754929,0.08156507746,0.08239967,0.4282415,0.5695727,0.47912928,0.8716217,0.5895773,0.25378197,0.17650208,0.21439193,0.3034271,0.28913647,0.20759453,0.26176283
2024-08-29 18:43:16.760546+00:00,ACTIVE,4444723,3801924,3179100,84.4234,24.451,19.738,22.462,7.85E-06,0.13191348,0.8972781,-1.0145504,-253.77328,203.33813,-18.42514,-51.32666,-19.69359,3.2400827,5.0544086,-9.244512,-16.118189,-0.9447524,1.2486109,0.02814321,5.7404485,966.2035246,715.9199108,1419.370584,0.00043423867,0.08140464759,0.08251204,0.38464886,0.56916934,0.4612937,0.8512339,0.63466656,0.27352035,0.17663501,0.20207046,0.29343134,0.29764766,0.2082553,0.25540817
2024-08-29 18:44:16.632253+00:00,ACTIVE,4444773,3801974,3179100,85.2694,23.008,25.927,20.292,2.02E-06,0.13303952,0.90648615,-1.0155855,-252.48067,202.44585,-17.839096,-51.31567,-19.921581,3.4495745,5.1098795,-8.964532,-16.047829,-1.1710887,1.1815898,0.014363564,5.5862927,967.2412067,719.1948656,1422.328899,0.00045203572,0.08124969766,0.08300836,0.41632128,0.56796247,0.4795995,0.86585456,0.57861733,0.24376123,0.1767987,0.21349935,0.29879174,0.28770998,0.20527431,0.2622778
2024-08-29 18:45:16.485245+00:00,ACTIVE,4444824,3802025,3179100,84.3986,25.72,22.73,22.252,5.00E-06,0.13258871,0.9091489,-1.0178063,-252.86455,203.8359,-19.203588,-50.876995,-19.483257,3.0548084,5.2074347,-8.895218,-16.222872,-1.0482811,1.3341204,0.13039236,5.660676,969.6133757,726.6060466,1422.520565,0.00044735594,0.08158680824,0.08313472,0.42158177,0.56540835,0.48959437,0.8700301,0.57821345,0.24666817,0.17723945,0.21108237,0.29417127,0.28434387,0.2047181,0.26410115
2024-08-29 18:46:16.372619+00:00,ACTIVE,4444875,3802076,3179100,83.4653,21.783,19.956,24.823,4.33E-06,0.13317461,0.9044721,-1.0159925,-253.09558,204.0685,-19.484457,-50.967377,-19.421041,2.9575336,5.2882175,-8.833457,-16.43982,-0.74526215,1.5280769,0.00081919145,5.73794,971.3753487,726.0966962,1425.987211,0.0004683509,0.08119792171,0.08332356,0.42558795,0.5683164,0.4812427,0.86108965,0.5921967,0.2529611,0.17784119,0.21838565,0.30089006,0.29396132,0.21020225,0.26668337
2024-08-29 18:47:16.234884+00:00,ACTIVE,4444926,3802127,3179100,85.1536,16.947,16.562,22.102,7.27E-06,0.1330116,0.89655983,-1.01915,-254.90173,205.7712,-20.01608,-50.967373,-19.243977,2.8832028,5.3257465,-8.867841,-16.511108,-1.0257926,1.4039341,0.014885634,5.7863593,968.2816368,721.4560654,1420.587243,0.00044563296,0.0814586911,0.08313889,0.43144313,0.5585643,0.48300415,0.87624604,0.5773677,0.24239664,0.17546004,0.20867468,0.29309818,0.28425628,0.2057472,0.2622278
2024-08-29 18:48:16.106325+00:00,ACTIVE,4444977,3802178,3179100,83.7376,25.802,28.396,20.202,3.66E-06,0.13372988,0.8983565,-1.0182493,-254.09041,205.06743,-19.954782,-50.83064,-19.302977,2.8747954,5.2388253,-8.9162245,-16.339775,-0.9213026,1.2431122,-0.06276371,5.7633166,970.1552685,726.0435589,1420.508077,0.00043656694,0.08159663434,0.08352236,0.41992217,0.5582537,0.47831565,0.87316036,0.5857988,0.24852845,0.17582275,0.2109734,0.2974747,0.29030186,0.20697588,0.26734966
2024-08-29 18:49:15.962822+00:00,ACTIVE,4445027,3802228,3179100,104.4572,22.354,25.334,30.859,1.33E-05,0.13255051,0.9107066,-1.0160741,-255.58456,206.20593,-20.083338,-50.630077,-19.069883,2.442089,5.231153,-8.633691,-16.510164,-0.87779325,1.3695167,-0.14334092,5.8287296,966.0178413,722.7181542,1418.35809,0.00044545525,0.08112082467,0.08270792,0.43712005,0.5751488,0.4908212,0.8723934,0.59394383,0.2531651,0.1816484,0.21456097,0.30025783,0.29584563,0.20758481,0.2627114
2024-08-29 18:50:16.830156+00:00,ACTIVE,4445079,3802280,3179100,84.6595,16.241,14.926,19.491,9.39E-06,0.13216585,0.8900813,-1.0160433,-255.0837,205.23602,-19.13372,-51.078278,-19.340189,2.6965609,5.1616087,-9.041136,-16.306023,-1.0898141,1.3343046,-0.08063857,5.850521,963.3355444,715.5884118,1416.6581,0.00042182914,0.08127142844,0.08248187,0.42419854,0.5603935,0.48999655,0.869806,0.59036255,0.2488635,0.17691584,0.21027297,0.29576024,0.294488,0.20898987,0.26721662
2024-08-29 18:51:16.705893+00:00,ACTIVE,4445130,3802331,3179100,83.3059,22.041,20.772,23.923,-5.71E-06,0.13270615,0.9060093,-1.014915,-255.23524,205.73598,-20.321009,-50.713043,-19.121134,2.4098296,5.30512,-8.506766,-16.55775,-1.0725961,1.3393843,0.04582734,5.9370427,968.8536361,723.7996754,1419.649749,0.00043767193,0.08165332334,0.08289696,0.41419417,0.5749941,0.48508757,0.86505014,0.5885679,0.24685773,0.17472152,0.20737606,0.28709728,0.27816153,0.20631461,0.26084507
2024-08-29 18:52:16.556501+00:00,ACTIVE,4445180,3802381,3179100,82.4838,22.975,16.663,25.083,4.06E-06,0.1318178,0.90402204,-1.0172106,-253.96156,205.13632,-19.705774,-50.770897,-19.164911,2.5102344,5.0682836,-8.791669,-16.51376,-1.0162435,1.4770851,-0.02933866,5.773975,966.2891588,719.6864829,1419.278918,0.0004472911,0.08117411233,0.08285283,0.39321432,0.5628593,0.46003643,0.86010855,0.6440084,0.27489454,0.17875367,0.20378725,0.29025966,0.2984277,0.20761856,0.25484517
2024-08-29 18:53:16.431004+00:00,ACTIVE,4445232,3802433,3179100,105.0321,22.499,18.995,23.037,3.68E-06,0.13365024,0.89731747,-1.0146625,-253.71768,204.785,-19.456835,-51.121403,-19.237694,2.95646,5.136799,-8.836522,-16.257172,-0.9819449,1.3486056,0.053420004,5.834762,967.9334991,720.1731473,1422.295566,0.00045108426,0.08139198705,0.08351924,0.41194993,0.5692205,0.48258808,0.8685356,0.5939967,0.25292805,0.1799922,0.2139857,0.29889762,0.28829187,0.20900354,0.26615784
2024-08-29 18:54:16.305179+00:00,ACTIVE,4445281,3802482,3179100,84.394,32.664,27.662,17.235,8.88E-06,0.13412006,0.8949361,-1.0223098,-253.44843,204.55208,-19.151564,-51.004753,-19.548592,2.9401686,5.1122746,-8.904801,-16.32662,-0.9856881,1.4063245,0.19240981,5.8326774,967.4940339,719.2744416,1423.487226,0.00046163725,0.08132131476,0.08395978,0.40628618,0.55133474,0.48184574,0.8729671,0.5659775,0.24004833,0.16778772,0.2102333,0.29901412,0.28471324,0.20231722,0.25796282
2024-08-29 18:55:16.153089+00:00,ACTIVE,4445332,3802533,3179100,103.7513,27.851,12.108,17.149,5.92E-06,0.13314416,0.9034158,-1.014923,-255.37234,206.92255,-20.547195,-50.65313,-19.142086,2.4893765,5.2917094,-8.679513,-16.49886,-0.80542916,1.2762067,0.0018948711,6.028793,969.5344247,728.1030877,1422.258066,0.00047061854,0.0815762263,0.08342811,0.42008623,0.55658364,0.48868638,0.86788344,0.58331233,0.24772288,0.17370278,0.21110067,0.3002934,0.28938997,0.21063195,0.2656519
2024-08-29 18:56:16.036996+00:00,ACTIVE,4445383,3802584,3179100,84.2991,21.575,15.227,18.763,1.69E-06,0.13273233,0.8930844,-1.0123603,-252.65442,203.6629,-18.560776,-51.14932,-19.442,3.3238027,5.2648993,-8.983305,-16.157318,-1.0347657,1.426764,0.29468247,5.840209,967.5720903,720.4160852,1420.358078,0.00044292738,0.08165691364,0.08323089,0.41483828,0.5526725,0.48383987,0.87204283,0.58035487,0.239916,0.16748439,0.20214513,0.2904026,0.283209,0.20415995,0.2603278
2024-08-29 18:57:15.904709+00:00,ACTIVE,4445435,3802636,3179100,84.5334,21.635,21.289,17.596,7.59E-06,0.13376614,0.89673173,-1.0180867,-252.80295,204.58173,-19.06686,-51.229393,-19.457829,3.187526,5.320892,-8.807191,-16.198387,-0.90968555,1.3681188,0.104400374,6.0735526,968.5348168,718.3302671,1423.37056,0.00046404937,0.08162233335,0.08391734,0.4267452,0.56143516,0.48417026,0.87145996,0.5671687,0.23638923,0.16923179,0.20617595,0.28950557,0.27751255,0.20064887,0.26354373
2024-08-29 18:58:16.773841+00:00,ACTIVE,4445487,3802688,3179100,82.956,24.28,17.666,23.204,4.48E-06,0.13412508,0.894682,-1.0159639,-252.20871,203.2094,-18.311409,-51.174625,-19.687784,3.3223193,5.308984,-8.885035,-16.056297,-0.8056842,1.4093192,0.22053947,5.8759265,966.7228671,718.0928676,1421.508071,0.00044959775,0.08105317579,0.08390047,0.4179606,0.5538617,0.47454578,0.8675161,0.585043,0.24367355,0.16813219,0.20568891,0.29493463,0.28682593,0.20518959,0.26293397
2024-08-29 18:59:16.659540+00:00,ACTIVE,4445538,3802739,3179100,83.2922,6.216,10.344,20.407,3.19E-06,0.13338315,0.91947615,-1.0157793,-251.83398,203.2901,-19.032396,-50.706837,-19.419226,2.8441474,5.0932746,-8.818554,-16.19829,-0.99361306,1.3769414,0.29062587,5.8255663,973.6331032,736.7450889,1429.178858,0.00053089403,0.08118922939,0.08355521,0.42038107,0.5602751,0.48226026,0.8665928,0.5979086,0.25182208,0.17087267,0.21001725,0.2990161,0.29268342,0.20849441,0.2632588
2024-08-29 19:00:16.647981+00:00,ACTIVE,4445589,3802790,3179100,85.6,16.64,15.387,8.225,-1.65E-06,0.13456309,0.90493786,-1.0140061,-255.088,208.22809,-21.19805,-50.187725,-18.738148,2.1285381,5.591921,-8.499235,-16.81324,-0.50639486,1.7564574,-0.075459875,6.26016,968.4505955,723.0070262,1425.183049,0.00046979863,0.08101009215,0.08438619,0.3869233,0.572772,0.46321526,0.85124815,0.6331214,0.2707569,0.16977057,0.19755125,0.28268597,0.29746234,0.20632438,0.26094535
2024-08-29 19:01:16.552635+00:00,ACTIVE,4445639,3802840,3179100,103.9535,26.892,22.104,16.671,8.78E-06,0.13308488,0.90066934,-1.0179274,-255.17296,207.37631,-20.579775,-50.483143,-18.97771,2.1866477,5.6510367,-8.500232,-16.85308,-0.66708726,1.6554295,-0.16429016,6.0398,967.1122169,718.8818931,1422.299733,0.00046242686,0.08135891846,0.08349653,0.4168761,0.551254,0.48680913,0.8743975,0.57055956,0.24116969,0.17263594,0.20806025,0.29025924,0.28229657,0.20583072,0.26404965
2024-08-29 19:02:16.420308+00:00,ACTIVE,4445690,3802891,3179100,83.6277,25.845,23.568,18.199,8.97E-06,0.13336572,0.9083252,-1.0173231,-253.11897,204.7695,-19.622984,-50.421112,-19.245474,2.6192853,5.4925957,-8.50084,-16.28311,-0.669758,1.4158287,0.020850403,5.8063583,971.82241,733.6717495,1426.770539,0.00048168865,0.081273696,0.08336315,0.4203166,0.57349485,0.49059278,0.8630696,0.5884728,0.24798775,0.1800038,0.21335025,0.30070785,0.2934042,0.20997228,0.26409814
2024-08-29 19:03:16.282310+00:00,ACTIVE,4445741,3802942,3179100,87.2591,18.77,26.218,21.662,2.72E-06,0.13415016,0.9033783,-1.0191991,-253.36061,205.15634,-19.701859,-50.449455,-19.325338,2.5911057,5.295107,-8.587431,-16.521677,-0.88614565,1.4604577,-0.024094526,6.1688676,969.2526179,727.2728569,1425.253882,0.00050913834,0.08098798344,0.08394615,0.41360846,0.57015675,0.48515013,0.86158437,0.59879446,0.2537992,0.17909485,0.21098384,0.29998466,0.29495975,0.21263699,0.27014312
2024-08-29 19:04:16.179889+00:00,ACTIVE,4445792,3802993,3179100,85.195,24.598,16.368,19.207,8.99E-06,0.1330904,0.93213016,-1.0145297,-253.68573,204.81516,-19.148302,-50.751087,-19.446453,2.8154433,5.545794,-8.501979,-16.177795,-0.9981397,1.4217771,0.06250738,5.978629,968.1958156,722.6022477,1422.399732,0.00048444603,0.08132131476,0.083449535,0.4193807,0.56077456,0.48333466,0.87222505,0.58634275,0.24155135,0.1741884,0.2124014,0.29464492,0.28354332,0.20839392,0.2660646
2024-08-29 19:05:16.072559+00:00,ACTIVE,4445843,3803044,3179100,86.1776,23.035,20.872,21.654,8.00E-06,0.13190654,0.90168893,-1.0238112,-252.27496,203.4151,-18.628796,-50.472553,-19.30964,2.7352178,5.1531973,-8.526949,-16.024796,-1.1373849,1.3205863,0.20879333,5.9589705,969.0332777,732.2671987,1424.770551,0.00048682574,0.08084682783,0.08276224,0.41444486,0.56257904,0.48757434,0.86450326,0.6085806,0.25355935,0.17172848,0.21103165,0.30854717,0.30348572,0.21770711,0.27193928
